smiles,logS,dtype
CC(=O)CC(C)=O,0.22,4 STAR
O=C1CCC(=O)N1,0.29600000000000004,4 STAR
CC1OC(C)OC(C)O1,-0.07200000000000001,4 STAR
CCCCCC(=O)OCC,-2.36,4 STAR
CCCC=O,-0.006999999999999999,4 STAR
CC=CC=O,0.33,4 STAR
C1CCNC1,1.148,4 STAR
CCCCOC(C)=O,-1.141,4 STAR
C1COCCO1,1.055,4 STAR
CC(=O)OCCC(C)C,-1.814,4 STAR
O=C(O)CCCCCCCC(=O)O,-1.8940000000000001,4 STAR
C=CCNCC=C,-0.053,4 STAR
O=C(O)CCCCC(=O)O,-0.6759999999999999,4 STAR
CCCCCCCC(=O)O,-2.262,4 STAR
NCCCCCCN,0.935,4 STAR
C=CCCCCCCC,-5.052,4 STAR
CCCCCCCC=O,-2.36,4 STAR
CCCCOCCOCCOC(C)=O,-0.49700000000000005,4 STAR
CCCCCCCCC=O,-3.1710000000000003,4 STAR
CNC,1.558,4 STAR
ClC(Br)Br,-1.919,4 STAR
FC(Br)C(F)(F)F,-1.901,3 STAR
CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,-3.693,4 STAR
CCC1(c2ccccc2)C(=O)NCNC1=O,-2.64,4 STAR
CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)C12C,-3.537,4 STAR
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O,-4.611000000000001,4 STAR
O=[N+]([O-])C(CO)(CO)CO,0.821,4 STAR
C#CC1(OC(N)=O)CCCCC1,-1.825,4 STAR
CCCCOP(=O)(OCCCC)OCCCC,-2.978,4 STAR
CCOP(=O)(OCC)SCCSCC,-2.1109999999999998,4 STAR
C=C(C)C#N,-0.42200000000000004,4 STAR
NC(=O)NO,1.119,4 STAR
ClC(Cl)=C(Cl)Cl,-2.9189999999999996,4 STAR
CC(=O)N(C)C,1.06,4 STAR
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-3.9665,4 STAR
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C,-3.139,4 STAR
Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,-5.859,4 STAR
c1cc2ccc3cccc4ccc(c1)c2c34,-6.176,4 STAR
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,-3.733,4 STAR
COC(=O)c1ccccc1C(=O)OC,-1.686,4 STAR
CCCOC(=O)c1ccccc1C(=O)OCCC,-3.365,4 STAR
C=CCOC(=O)c1ccccc1C(=O)OCC=C,-3.1310000000000002,4 STAR
COc1ccc(C(=O)Cc2c(CCN(C)C)cc3c(c2OC)OCO3)c(C(=O)O)c1OC,-2.535,4 STAR
O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1,-4.249,4 STAR
O=Nc1c(O)ccc2ccccc12,-2.238,4 STAR
O=Nc1ccc2ccccc2c1O,-2.54,4 STAR
O=C(O)c1cc(-c2ccccc2)nc2ccccc12,-3.193,4 STAR
c1ccc2c(c1)oc1ccccc12,-4.734,4 STAR
c1ccc2c(c1)sc1ccccc12,-5.098,4 STAR
O=C(O)c1ccccc1C(=O)Nc1cccc2ccccc12,-3.1630000000000003,4 STAR
Oc1cc(O)c2ccccc2c1,-1.949,4 STAR
O=C1C2CC=CCC2C(=O)N1SC(Cl)(Cl)Cl,-4.77,4 STAR
Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,-4.515,4 STAR
Cc1cc(O)c(Cl)c(C)c1Cl,-2.98,4 STAR
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,-2.677,4 STAR
Nc1cc(Cl)cc(C(=O)O)c1Cl,-2.469,4 STAR
Nc1cccc2ccccc12,-1.925,4 STAR
CCc1ccccc1CC,-3.2760000000000002,4 STAR
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,-3.043,4 STAR
Oc1ccc2ccccc2c1,-2.281,4 STAR
Nc1ccc(-c2ccc(Cl)cc2)cc1,-4.638999999999999,4 STAR
CCC(C)c1ccccc1,-3.8819999999999997,4 STAR
CCCCOC(=O)c1ccccc1,-3.48,4 STAR
CCCCCCc1ccc(O)cc1O,-2.589,4 STAR
Cc1cc(C)c(N)cc1C,-1.955,4 STAR
CCC(C)CO,-0.47200000000000003,4 STAR
CCN(CC)CC(=O)Nc1c(C)cccc1C,-1.757,4 STAR
CCCCOC(=O)C(C)O,-0.563,4 STAR
O=C(O)C1=CC(O)C(O)C(O)C1,-0.065,4 STAR
C=C(C)C1CC=C(C)CC1,-4.093999999999999,4 STAR
CC(C)Nc1nc(Cl)nc(NC(C)C)n1,-4.427,4 STAR
O=Cc1ccc(O)c(O)c1,-0.441,4 STAR
CCNC(=O)Nc1ncc([N+](=O)[O-])s1,-2.858,4 STAR
O=C(O)C=Cc1ccccc1,-2.4245,4 STAR
CC(=O)OCc1ccccc1,-1.685,4 STAR
C=CCc1ccc(OC)cc1,-2.92,4 STAR
C=CC(=O)OCC,-0.8240000000000001,4 STAR
CCOC(=O)CCCCC(=O)OCC,-1.68,4 STAR
C=CC(=O)OCCCC,-1.807,4 STAR
NCCO,1.214,4 STAR
COP(=O)(OC)OC(C)=CC(=O)N(C)C,0.625,4 STAR
O=C(O)CCI,-0.43,4 STAR
CCOC(C)=O,-0.042,4 STAR
CC(=O)C=C(C)C,-0.531,4 STAR
O=C(O)CC(=O)O,0.865,4 STAR
CCc1cccc(CC)c1,-3.748,4 STAR
CCOC(=O)CC(C)=O,-0.073,4 STAR
ClCCCCl,-1.614,4 STAR
C1=CCCC1,-2.105,4 STAR
CCCCCC(=O)O,-1.052,4 STAR
C1CCOCC1,-0.031,4 STAR
CCCCCCC,-4.468999999999999,4 STAR
CCCNCCC,-0.237,4 STAR
CCCCCCOC(C)=O,-2.451,4 STAR
CCCCOCCCC,-2.638,4 STAR
CCCCCCCCCCCC(=O)O,-3.5610000000000004,4 STAR
CCCCCCCCCO,-3.013,4 STAR
O=S1(=O)OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,-2.6630000000000003,4 STAR
CC(=O)NS(=O)(=O)c1ccc(N)cc1,-1.234,4 STAR
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,-2.411,4 STAR
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,-4.652,4 STAR
O=C(O)C1CCCN1,0.14800000000000002,4 STAR
Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-],-2.352,4 STAR
Oc1cccc2cccnc12,-2.417,4 STAR
O=S(=O)(O)OCCOc1ccc(Cl)cc1Cl,-0.06,4 STAR
Sc1nc2ccccc2s1,-3.182,4 STAR
OCC(O)C(O)CO,0.6990000000000001,4 STAR
CCCCC(CC)C(=O)O,-1.858,4 STAR
O=C(O)c1cc(O)c(O)c(O)c1,-1.155,4 STAR
Nc1ccc(C(=O)O)cc1,-1.351,4 STAR
CN(C)C(=O)Nc1ccc(Cl)cc1,-2.9360000000000004,4 STAR
CCOc1ccc(NC(N)=O)cc1,-2.173,4 STAR
COc1ccc(O)cc1,-0.49200000000000005,4 STAR
FC(F)(F)C(Cl)Br,-1.704,4 STAR
O=NN(CCCl)C(=O)NCCCl,-1.7280000000000002,4 STAR
c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,-9.026,4 STAR
c1ccc2c(c1)c1cccc3ccc4cccc2c4c31,-7.843999999999999,4 STAR
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,-8.8,4 STAR
c1cc2c3c(c1)ccc1cccc(c13)C2,-5.2379999999999995,4 STAR
c1ccc2c3c(ccc2c1)-c1cccc2cccc-3c12,-8.004,4 STAR
c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,-8.226,4 STAR
c1ccc2c(c1)-c1cccc3cccc-2c13,-5.891,4 STAR
c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,-8.499,4 STAR
C1=Cc2cccc3cccc1c23,-3.9760000000000004,4 STAR
c1ccc2cc3c4ccccc4c4ccccc4c3cc2c1,-8.24,4 STAR
c1ccc2c(c1)c1ccccc1c1ccccc21,-6.745,4 STAR
c1ccc2c(c1)ccc1c3ccccc3ccc21,-8.057,4 STAR
c1ccc2c(c1)ccc1cc3ccc4ccccc4c3cc12,-8.432,4 STAR
c1ccc2c(c1)cnc1ccccc12,-2.7760000000000002,4 STAR
c1ccc2c(c1)Cc1c-2ccc2ccccc12,-6.678,4 STAR
c1ccc2c(c1)Cc1cc3ccccc3cc1-2,-8.033999999999999,4 STAR
c1ccc2cnncc2c1,-0.415,4 STAR
c1ccc2nc3ccccc3cc2c1,-3.6689999999999996,4 STAR
c1ccc2c(c1)Oc1ccccc1O2,-5.311,4 STAR
c1ccc2[nH]ncc2c1,-2.155,4 STAR
c1ccc2ocnc2c1,-1.155,4 STAR
C1CN2CCN1CC2,0.603,4 STAR
C1CCCC1,-2.653,4 STAR
c1ccnnc1,1.0959999999999999,4 STAR
c1cncnc1,1.0959999999999999,4 STAR
C1CCCCCC1,-3.515,4 STAR
C1CCCCCCC1,-4.152,4 STAR
CCOP(=S)(OCC)Oc1cnccn1,-2.338,4 STAR
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,-3.844,4 STAR
CCOP(=S)(OCC)SCSCC,-3.717,4 STAR
CCOP(=S)(OCC)OCCSCC,-3.634,4 STAR
CCOP(=S)(OCC)SCCSCC,-4.226,4 STAR
COc1c2occc2cc2ccc(=O)oc12,-3.657,4 STAR
CNC(C)C(O)c1ccccc1,-0.415,4 STAR
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,-5.507000000000001,4 STAR
COP(=S)(NC(C)C)Oc1ccc(Cl)cc1Cl,-4.798,4 STAR
CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,-3.1639999999999997,4 STAR
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,-2.28,4 STAR
CC(N)C(=O)O,0.27,4 STAR
O=C(O)c1c(O)cccc1O,-1.207,4 STAR
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,-7.332000000000001,4 STAR
CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,-2.059,4 STAR
CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,-2.506,4 STAR
CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,-3.347,4 STAR
Oc1ncnc2[nH]ncc12,-2.379,4 STAR
Fc1cc(F)c(F)cc1F,-2.376,4 STAR
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,-5.752000000000001,4 STAR
O=[N+]([O-])c1ccc([N+](=O)[O-])c(O)c1,-2.68,4 STAR
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.7439999999999998,4 STAR
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.5210000000000004,4 STAR
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,-3.8810000000000002,4 STAR
CCCCCCCCCC(=O)O,-3.445,4 STAR
CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,-2.178,4 STAR
Fc1ccccc1CCl,-2.541,4 STAR
Fc1ccccc1Cl,-2.416,4 STAR
Fc1ccc(CCl)cc1,-2.544,4 STAR
Fc1ccc(I)cc1,-3.1260000000000003,4 STAR
CCSCC,-1.46,4 STAR
COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,-2.0909999999999997,4 STAR
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,-3.176,4 STAR
c1ccc(-c2ccccn2)nc1,-1.421,4 STAR
Fc1ccccc1F,-2.0,4 STAR
OCCF,1.193,4 STAR
Fc1cccc(F)c1,-2.0,4 STAR
O=[N+]([O-])c1cc(C(F)(F)F)ccc1O,-2.503,4 STAR
C=COCC(F)(F)F,-1.4780000000000002,4 STAR
CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-4.099,4 STAR
CC(=O)C(C)=O,0.366,4 STAR
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-5.6579999999999995,4 STAR
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,-6.0,4 STAR
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,-3.755,4 STAR
CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,-2.3209999999999997,4 STAR
O=C(O)c1ccccc1F,-1.2890000000000001,4 STAR
O=[N+]([O-])c1ccc(F)cc1O,-2.05,4 STAR
CCOc1ccc2nc(S(N)(=O)=O)sc2c1,-3.81,4 STAR
O=C(O)c1cccc(F)c1,-1.97,4 STAR
O=C(O)c1ccc(F)cc1,-2.0669999999999997,4 STAR
Fc1cccc(CCl)c1,-2.544,4 STAR
CCCC1CCCCN1,-0.8490000000000001,4 STAR
N#CNC(=N)N,-0.309,4 STAR
O=C1CNC(=O)N1,-0.402,4 STAR
Cc1cc(N)nc(C)n1,-1.284,4 STAR
Fc1ccccc1,-1.795,4 STAR
CCOCOCC,-0.17300000000000001,4 STAR
CC(C)(C)C,-3.3369999999999997,4 STAR
CC(O)C(C)(C)C,-0.624,3 STAR
CC1(C)C2CCC1(C)C(O)C2,-2.319,4 STAR
CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O,-3.955,4 STAR
CC12CCC(CC1)C(C)(C)O2,-1.8869999999999998,4 STAR
CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl,-3.4619999999999997,4 STAR
Nc1ccc(S(=O)(=O)c2cnc(N)s2)cc1,-2.805,4 STAR
CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O,-5.279,4 STAR
COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC,-3.617,4 STAR
c1cc2c3c(c4ccc5ccccc5c4cc3c1)CC2,-7.861000000000001,4 STAR
Nc1cccc2cccc(N)c12,-2.27,4 STAR
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,-3.082,4 STAR
Cc1cc(C)c(C(=O)O)c(C)c1,-2.3569999999999998,4 STAR
CC1=C2C3OC(=O)C(C)C3CCC2(C)C=CC1=O,-3.09,4 STAR
O=C(O)c1ccccc1-c1ccccc1C(=O)O,-2.2840000000000003,4 STAR
COc1ccc2ccc(=O)oc2c1CC=C(C)C,-4.309,4 STAR
Oc1nc(O)c2nccnc2n1,-2.1180000000000003,4 STAR
OC1CC(O)C(O)C(O)C1O,-0.174,4 STAR
O=C(O)c1ccncc1C(=O)O,-1.854,4 STAR
O=C(O)c1cc(O)ccc1O,-1.489,4 STAR
C=C(C(=O)O)c1ccccc1,-2.057,4 STAR
c1cncc(C2CCCCN2)c1,0.79,4 STAR
O=C(O)CNC(=O)c1ccccc1,-1.679,4 STAR
O=C(NN=Cc1ccccc1O)c1ccncc1,-3.6830000000000003,4 STAR
c1ccc2c(c1)CCC2,-3.035,4 STAR
CC(CC(=O)O)C(=O)O,0.703,4 STAR
O=C(O)C=C(CC(=O)O)C(=O)O,0.45799999999999996,4 STAR
Cc1ccc(C(C)C)cc1O,-2.08,4 STAR
O=C(O)c1ccnc(C(=O)O)c1,-1.827,4 STAR
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(Cl)c1,-3.872,4 STAR
O=C(O)CCc1ccccc1,-1.406,4 STAR
O=C(CCCl)NCc1ccccc1,-3.2960000000000003,4 STAR
CCCCC(=O)CCCC,-2.593,4 STAR
O=S(=O)(O)CS(=O)(=O)O,0.754,4 STAR
CC(C)CC(=O)O,-0.4,4 STAR
O=C(O)CCCCCCC(=O)O,-1.169,4 STAR
O=C(O)CCCCCCCCCCCC(=O)O,-2.2119999999999997,4 STAR
ClCCSCCCl,-2.363,4 STAR
O=C(O)C=CC=CC(=O)O,-2.852,4 STAR
CC(C)(C)Br,-2.359,4 STAR
CC(C)(C)Cl,-1.507,4 STAR
CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-5.511,4 STAR
CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,-3.0010000000000003,4 STAR
CCOC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-4.512,4 STAR
COP(=O)(OC)OC,0.5529999999999999,4 STAR
CC=C(C)C,-2.56,4 STAR
C=C(C)C(=C)C,-2.4,4 STAR
CC(O)C(C)O,1.045,4 STAR
Cc1csc(NS(=O)(=O)c2ccc(N)cc2)n1,-2.129,4 STAR
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,-2.238,4 STAR
CC(C(=O)O)C(=O)O,0.76,4 STAR
CC12CCc3c(ccc4cc(O)ccc34)C1CCC2=O,-5.244,4 STAR
CC(=O)C1CCOC1=O,0.193,4 STAR
COc1cc(C2c3cc4c(c(O)c3CC3COC(=O)C32)OCO4)cc(OC)c1OC,-4.503,4 STAR
O=C(c1ccc(O)c(O)c1)c1c(O)cc(O)cc1O,-1.72,4 STAR
CC(=O)C1C(=O)C=C(C)OC1=O,-1.226,4 STAR
COc1ccn(C)c(=O)c1C#N,-1.784,4 STAR
Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,-2.3209999999999997,4 STAR
Cc1cccc(C)c1C,-3.2039999999999997,4 STAR
Cc1cccc(O)c1C,-1.4269999999999998,4 STAR
O=C(O)C(O)C(O)C(O)C(O)CO,0.207,4 STAR
Cc1cc(C)c(O)c(C)c1,-2.055,4 STAR
CC(=O)c1ccc(O)c(O)c1O,-2.022,4 STAR
O=[N+]([O-])c1ccccc1[N+](=O)[O-],-3.102,4 STAR
O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1,-1.0,4 STAR
O=C(O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,-1.501,4 STAR
Oc1c2ccccc2cc2ccccc12,-4.7330000000000005,4 STAR
C=C(c1ccccc1)c1ccccc1,-4.436,4 STAR
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,-3.3,4 STAR
COc1ccccc1OCC(O)COC(N)=O,-0.985,4 STAR
CC(=O)Nc1ccccc1Cl,-1.4,4 STAR
CCN(CC)C(=O)CC(C)C,-0.595,4 STAR
OC(CI)CI,-1.3969999999999998,4 STAR
Cc1ccco1,-1.4369999999999998,4 STAR
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,-3.0,4 STAR
CC(C)(C)c1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,-3.74,4 STAR
O=C(O)c1cccc(Cl)c1,-2.541,4 STAR
Cc1cc(N(C)C)nc(Cl)n1,-1.261,4 STAR
CC(C)c1ccc(C(=O)O)cc1,-3.036,4 STAR
C#Cc1ccccc1,-2.35,4 STAR
CCc1ccncc1,0.8270000000000001,4 STAR
CCc1cccnc1,0.5379999999999999,4 STAR
CC(=O)Nc1cccc(C)c1,-2.0909999999999997,4 STAR
NC(=O)NCc1ccccc1,-0.946,4 STAR
CN(C)CCc1ccc(O)cc1,-1.3730000000000002,4 STAR
O=C(O)C=Cc1ccco1,-1.839,4 STAR
CCCCC(=O)OCC,-1.77,4 STAR
CCOC(=O)NCC(C)C,-0.768,4 STAR
CCCCCOC(=O)CCC,-2.467,4 STAR
Fc1ccc(F)cc1,-1.9709999999999999,4 STAR
OCCBr,0.903,4 STAR
CCCCl,-1.4609999999999999,4 STAR
ClC=CCl,-1.442,4 STAR
CC(C)CC(C)(C)C,-4.746,4 STAR
CC(=O)OC(C)(C)C,-1.1440000000000001,4 STAR
CCCC(Cl)Cl,-2.4,3 STAR
CCCC(N)=O,0.272,4 STAR
CC(N)CC(=O)O,0.987,4 STAR
Clc1cccc(Cl)c1,-3.07,4 STAR
CC(C)COC=O,-1.001,4 STAR
CCCCI,-2.96,3 STAR
ClC=CCCl,-2.045,4 STAR
CC(=O)NCC(=O)O,-0.649,4 STAR
CCCCCC(C)O,-1.551,4 STAR
CC(C)CCOCCC(C)C,-2.898,4 STAR
N#CCCCC#N,1.026,4 STAR
C1=CC=CCC=C1,-2.1719999999999997,4 STAR
CCCCCCCCCCCCCC(=O)O,-5.329,4 STAR
C=C1CCOC1=O,0.184,4 STAR
O=S(=O)(O)c1cc(I)c(O)c2ncccc12,-2.244,4 STAR
CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,-3.426,4 STAR
Cc1ccc(C(C)C)c(O)c1C(=O)O,-3.2880000000000003,4 STAR
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,-2.009,4 STAR
O=[N+]([O-])c1c(O)ccc2ccccc12,-2.9760000000000004,4 STAR
S=C=Nc1cccc2ccccc12,-4.602,4 STAR
NCCNc1cccc2ccccc12,-1.969,4 STAR
O=C(O)c1ccccc1[N+](=O)[O-],-1.328,4 STAR
CC(=O)Nc1ccccc1[N+](=O)[O-],-1.909,4 STAR
O=Cc1ccccc1[N+](=O)[O-],-1.814,4 STAR
c1cc(-c2ccncc2)ccn1,-1.538,4 STAR
CCCOc1ccc([N+](=O)[O-])cc1N,-3.159,4 STAR
Nc1ccc(Cl)cc1Cl,-2.417,4 STAR
Cc1cnc(=O)[nH]c1N,-0.56,4 STAR
CCC(=O)OC,-0.15,4 STAR
O=[N+]([O-])c1cccc(O)c1,-1.013,4 STAR
COc1cccc([N+](=O)[O-])c1,-2.4859999999999998,4 STAR
O=Cc1ccc([N+](=O)[O-])cc1,-1.81,4 STAR
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-4.758,4 STAR
NCC(=O)NCC(=O)NCC(=O)O,-0.51,4 STAR
OCC1CO1,1.13,4 STAR
CN=C=S,-0.983,4 STAR
CCCOC,-0.386,4 STAR
C=CCOCC=C,-0.02,4 STAR
BrC(Br)(Br)Br,-3.14,4 STAR
CS(=O)(=O)F,-0.515,4 STAR
CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341,-2.7969999999999997,4 STAR
CCC(C)(C)CC,-4.229,4 STAR
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-5.284,4 STAR
C=CC(C)C,-2.7319999999999998,4 STAR
C=C(C)CC,-2.7319999999999998,4 STAR
CC(=O)C(C)C,-0.151,4 STAR
CCC(C)C(C)(C)C,-4.678,4 STAR
CCC(C)C(C)C,-4.281000000000001,3 STAR
CCC(C)C(C)O,-0.722,3 STAR
CCC(C)C(C)=O,-0.6809999999999999,4 STAR
CCC(O)C(C)C,-0.706,4 STAR
CCC(=O)C(C)C,-0.81,4 STAR
CC(C)C(C)C(C)C,-4.696000000000001,4 STAR
CC(C)C(=O)C(C)C,-1.3019999999999998,4 STAR
COc1ccc2c(c1OC)C(=O)OC2,-1.89,4 STAR
O=C(O)c1nc[nH]c1C(=O)O,-2.494,4 STAR
Cc1ccc(C)c2ccccc12,-4.137,4 STAR
Cc1cccc2c(C)cccc12,-4.756,4 STAR
O=[N+]([O-])c1cccc([N+](=O)[O-])c1O,-1.55,4 STAR
Cc1cc(C)c2ccccc2c1,-4.291,4 STAR
O=C(O)COc1c(Cl)cc(Cl)cc1Cl,-3.013,4 STAR
Oc1cccc(Cl)c1Cl,-1.656,4 STAR
Cc1cccc(C)c1O,-1.305,4 STAR
CC(=O)N(C)c1ccccc1,-0.951,4 STAR
CCc1cccc(CC)c1N,-2.3480000000000003,4 STAR
COc1ccccc1C(=O)O,-1.483,4 STAR
Oc1ccc2ncccc2c1,-2.162,4 STAR
Cc1cc2ccccc2cc1C,-4.895,4 STAR
Cc1ccc2cc(C)ccc2c1,-4.893,4 STAR
Oc1ccc2cc(O)ccc2c1,-2.205,4 STAR
O=[N+]([O-])c1ccc2ccccc2c1,-4.273,4 STAR
Brc1ccccc1Br,-3.5,4 STAR
CC1CCCCC1C,-3.959333333333333,4 STAR
Cc1ccncc1C,0.359,4 STAR
Cc1cccnc1C,0.385,4 STAR
Oc1cc(Cl)ccc1Cl,-1.911,4 STAR
CCC(O)CC,-0.233,4 STAR
C=C(C)C(=O)OC(C)(C)C,-2.153,4 STAR
O=C(O)c1cccc(Br)c1,-2.699,4 STAR
O=[N+]([O-])c1cc(O)cc([N+](=O)[O-])c1,-1.663,4 STAR
O=C(O)c1ccc(Br)cc1,-3.525,4 STAR
COCc1ccc([N+](=O)[O-])o1,-1.155,4 STAR
CCCOC(=O)Cn1cc(I)c(=O)c(I)c1,-3.5039999999999996,4 STAR
O=C(O)COc1ccc(Cl)c(Cl)c1,-2.685,4 STAR
Cc1ccc(CO)cc1,-1.2,4 STAR
CCCC(C)CC,-4.306,4 STAR
CCC(C)CCO,-1.376,4 STAR
CCCC(=O)CC,-0.833,4 STAR
CCCC(O)CCC,-1.393,4 STAR
CCCCC(C)CC,-5.159,3 STAR
Brc1ccc(I)cc1,-4.452,4 STAR
CC1CCC(C)CC1,-4.466,4 STAR
CC1CCC(O)CC1,-0.882,4 STAR
Cc1ccc(C)nc1,0.401,4 STAR
CCCCOC(=O)CC,-1.9380000000000002,4 STAR
CCCC(C)(C)C,-4.357,4 STAR
CCCC(C)(C)O,-0.499,4 STAR
CC1=CCC(=O)O1,-0.293,4 STAR
Cc1cccc(Br)c1,-3.523,4 STAR
Oc1cccc(Br)c1,-0.8759999999999999,4 STAR
CC1CCCC(=O)C1,-1.874,3 STAR
Nc1cccc(O)c1,-0.607,4 STAR
Oc1cc(Cl)cc(Cl)c1,-1.5590000000000002,4 STAR
CC1=CCCCC1,-3.267,4 STAR
Ic1ccccc1,-2.778,4 STAR
CCCCC(C)C,-4.596,4 STAR
CCCCC(C)=O,-0.758,4 STAR
C=CCC=C,-2.0869999999999997,4 STAR
CC=CCCl,-1.9569999999999999,4 STAR
CCCCOC(N)=O,-0.657,4 STAR
C=CCCCC,-3.2260000000000004,4 STAR
C=CCCC=C,-2.687,4 STAR
C=CCCCCC,-3.7319999999999998,4 STAR
CC=CCCCC,-3.8160000000000003,4 STAR
CCCCOC=O,-1.131,4 STAR
C=CBr,-1.275,4 STAR
CC(C)C(C)(C)O,-0.41100000000000003,4 STAR
CC(C)(C)C(C)(C)O,-0.723,4 STAR
CC(=O)OC1(C(C)=O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C,-5.284,4 STAR
CCC(C)(O)C(C)C,-0.85,3 STAR
CC(C)(C(=O)O)C(=O)O,-0.16699999999999998,4 STAR
CCS(=O)(=O)CC,0.043,3 STAR
CCC(O)(CC)CC,-0.84,4 STAR
CCCC(C)(O)CC,-1.001,4 STAR
CNC(N)=O,1.13,4 STAR
COC(C)C,-0.057,4 STAR
COC(N)=O,0.9640000000000001,4 STAR
CC(C)C(C)O,-0.19699999999999998,3 STAR
Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,-2.82,4 STAR
CCC(Cl)[N+](=O)[O-],-1.189,4 STAR
CC(C)C(O)C(C)C,-1.22,4 STAR
CCC(C(=O)O)C(=O)O,0.732,4 STAR
CC(C)N(N=O)C(C)C,-1.001,4 STAR
O=[N+]([O-])c1c(O)cccc1O,-2.073,4 STAR
O=[N+]([O-])c1c2ccccc2cc2ccccc12,-6.292000000000001,4 STAR
O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,-1.021,4 STAR
