smiles,logS,weight
CCC(Br)(CC)C(=O)NC(N)=O,-2.6921,1
CCC(Br)C(=O)O,-0.378,0.425
CCC(C#N)(CC)C(=O)NC(N)=O,-1.56,0.425
CCC(C(=O)O)C(C(=O)O)c1ccccc1,-2.33,0.425
CCC(C)(C)C,-3.59014,1
CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,-7.14,0.425
CCC(C)(C)CC,-4.22964,1
CCC(C)(C)CO,-1.07486,1
CCC(C)(C)Cl,-2.51,1
CCC(C)(C)NC(N)=O,-1.01,0.425
CCC(C)(C)O,0.102587,1
CCC(C)(C)c1ccc(O)cc1,-2.99,0.925
CCC(C)(C)c1ccccc1,-4.15,1
CCC(C)(CC)OC(N)=O,-1.56,0.925
CCC(C)(N)C(=O)O,0.38,0.425
CCC(C)(O)C(C)(C)C,-1.27,0.875
CCC(C)(O)C(C)C,-0.85,1
CCC(C)(O)C(O)c1ccccc1,-1.72,0.425
CCC(C)(O)CC,-0.375068,1
CCC(C)=O,0.510034,1
CCC(C)C,-3.17382,1
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,-6.00743,0.875
CCC(C)C(C)(C)O,-0.885386,0.875
CCC(C)C(C)(COC(N)=O)COC(N)=O,-2.36784,0.925
CCC(C)C(C)=O,-0.675545,1
CCC(C)C(C)C,-4.28036,1
CCC(C)C(C)O,-0.720882,1
CCC(C)C(N)C(=O)O,-0.581459,0.925
CCC(C)C(NC(C)=O)C(=O)O,-0.753,0.425
CCC(C)C1(CC)C(=O)N=C(O)NC1=O,0.153,0.425
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,-2.39,0.875
CCC(C)CC,-3.68082,1
CCC(C)CC(O)CC,-1.86,0.425
CCC(C)CCO,-1.37719,0.518182
CCC(C)CCO,-0.713207,0.481818
CCC(C)CO,-0.470548,1
CCC(C)Cl,-1.96223,1
CCC(C)N,0.185,0.925
CCC(C)N=O,0.0599,0.425
CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],-5.47,0.925
CCC(C)O,0.423466,1
CCC(C)OC,-0.73046,0.925
CCC(C)OC(=O)Nc1cccc(Cl)c1,-3.17,0.425
CCC(C)OC(C)=O,-1.27162,0.925
CCC(C)S,-1.83,0.425
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,-3.49068,1
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(=O)C=C(C)C,-5.51,0.425
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC(C)=O,-2.11,0.425
CCC(C)c1ccc(O)cc1,-2.19216,0.925
CCC(C)c1cccc(C(C)CC)c1O,-5.06,0.425
CCC(C)c1ccccc1,-3.88632,1
CCC(C)c1ccccc1OC(=O)NC,-2.49838,0.925
CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,-2.51435,1
CCC(C=O)CC,-1.52,0.875
CCC(CC)(C(=O)O)C(CC)(CC)C(=O)O,-2.96,0.425
CCC(CC)(C(N)=O)C(N)=O,-1.2,0.425
CCC(CC)(CC(=O)O)C(=O)O,-0.796,0.425
CCC(CC)(CC)NC(N)=O,-1.82,0.425
CCC(CC)(S(=O)(=O)CC)S(=O)(=O)CC,-2.06,0.425
CCC(CC)C(=O)N(CC)CC,-1.09,0.425
CCC(CC)C(=O)O,-0.81,1
CCC(CC)CO,-1.23493,1
CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],-5.97108,0.925
CCC(CCC(=O)O)C(C)=O,-0.451,0.425
CCC(CO)(CO)COCC(CC)(CO)CO,-0.984,0.425
CCC(CO)(CO)[N+](=O)[O-],0.826,0.425
CCC(CO)[N+](=O)[O-],-0.344,0.425
CCC(Cl)(CC)C(N)=O,-1.03,0.425
CCC(Cl)(Cl)Cl,-1.89,0.425
CCC(Cl)(Cl)[N+](=O)[O-],-1.5,0.425
CCC(Cl)CC,-2.63,1
CCC(Cl)Cl,-1.62,0.425
CCC(Cl)[N+](=O)[O-],-1.18946,0.925
CCC(N)(CO)CO,0.924,0.425
CCC(N)C(=O)O,0.310121,0.875
CCC(N)CO,1.05,0.425
CCC(N)Cc1c[nH]c2ccccc12,-2.572,1
CCC(N=O)C(CC)N=O,-2.55,0.425
CCC(NC(=N)N)C(=O)O,-0.861,0.425
CCC(NC=O)C(=O)O,-0.592,0.425
CCC(O)(CC)CC,-0.846678,1
CCC(O)(COC(N)=O)c1ccccc1,-0.923,0.425
CCC(O)C(C)(C)C,-1.15036,1
CCC(O)C(C)C,-0.701993,1
CCC(O)C(Cl)(Cl)Cl,-0.948,0.425
CCC(O)CC,-0.237675,1
CCC(O)CN,1.05,0.425
CCC(O)CO,1.05,0.425
CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,-4.39959,1
CCC/C(=N\OCC)C1=C(O)CC(C2CCCSC2)CC1=O,-3.91,0.425
CCC/C=C(/C=O)CC,-2.46,0.425
CCC/C=C(\C=O)CC,-2.33,0.425
CCC1(C(C)C)C(=O)NC(=O)NC1=O,-2.20345,1
CCC1(C)C(=O)NC(=O)NC1=O,-1.22897,0.875
CCC1(C)OC(=O)NC1=O,0.0203,0.425
CCC1(C2=CC3CCC(C2)C3)C(=O)NC(=O)NC1=O,-2.67157,0.875
CCC1(C2=CCC3CCC2C3)C(=O)NC(=O)NC1=O,-2.69794,0.875
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,-2.16973,1
CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,-2.99109,1
CCC1(CC(C)=O)C(=O)NC(=O)NC1=O,-0.766,0.425
CCC1(CC)C(=O)NC(=O)N(C)C1=O,-2.14556,1
CCC1(CC)C(=O)NC(=O)N=C1N,-1.4,0.425
CCC1(CC)C(=O)NC(=O)NC1=O,-2.4,0.246575
CCC1(CC)C(=O)NC(=O)NC1=O,-1.39356,0.753425
CCC1(CC)OC(=O)c2ccccc21,-2.86,0.425
CCC1(CC2(c3cccc(Cl)c3)CO2)C(=O)c2ccccc2C1=O,-4.39,0.425
CCC1(CC=C(C)C)C(=O)NC(=O)NC1=O,-2.25154,0.875
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-2.56937,1
CCC1(N2CCCCC2)C(=O)NC(=O)NC1=O,-2.16,0.425
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,-2.32803,1
CCC1(c2ccccc2)C(=O)NCNC1=O,-2.64,1
CCC1(c2ccccc2)CCC(=O)NC1=O,-2.33844,1
CCC1(c2ccccc2)NC(=O)NC1=O,-2.17,0.425
CCC12CCCN3CCC4(c5cccc(OC)c5N(C(C)=O)C4CC1)C32,-1.33,0.425
CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O,-2.8285,0.875
CCC1CCC(O)O1,-0.0651,0.425
CCC1CCCCC1,-4.25027,1
CCC1CCCCN1,-1.5,0.425
CCC1CN2CCC1CC2C(O)c1ccnc2ccccc12,-2.63,0.875
CCC1CO1,-0.0387676,0.925
CCC1NC(=O)NC1=O,-0.06,0.875
CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,-3.2889,1
CCC1OC(=O)c2cc([N+](=O)[O-])ccc21,-2.55,0.425
CCC1OC(=O)c2ccccc21,-1.75,0.425
CCC1OC2(CCC1C)CC1CC(C/C=C(/C)CC(C)/C=C\C=C3\COC4C(O)C(C)=CC(C(=O)O1)C34O)O2,-4.88,0.425
CCC1OCCO1,0.292,0.425
CCC=O,0.618904,1
CCCBr,-1.72205,1
CCCC,-2.78173,1
CCCC(=O)CC,-0.831555,1
CCCC(=O)CCC,-1.36904,1
CCCC(=O)N(C)N=O,-1.53,0.425
CCCC(=O)NCCNC(=O)CCC,-0.622,0.425
CCCC(=O)O,-0.19,0.636364
CCCC(=O)O,1.055,0.363636
CCCC(=O)OC,-1.92,0.246575
CCCC(=O)OC,-0.825732,0.753425
CCCC(=O)OCC,-1.30068,1
CCCC(=O)OCCOCCOCCOC(=O)CCC,-1.56,0.425
CCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,-5.07051,0.875
CCCC(=O)Oc1ccc([N+](=O)[O-])cc1,-3.94,0.425
CCCC(Br)(CCC)C(N)=O,-1.83,0.425
CCCC(Br)C(=O)NC(N)=O,-1.43,0.425
CCCC(C(=O)O)C(=O)O,0.68,0.425
CCCC(C(C)=O)C(C)=O,-0.88,0.875
CCCC(C)(C)C,-4.35891,1
CCCC(C)(C)C(=O)Nc1ccc(Cl)cc1,-4.02108,0.925
CCCC(C)(C)CO,-1.51767,1
CCCC(C)(C)O,-0.493514,1
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,-2.93892,0.925
CCCC(C)(COC(N)=O)COC(N)=O,-1.70482,1
CCCC(C)(O)CC,-0.995051,1
CCCC(C)(O)CCC,-1.59,0.425
CCCC(C)=O,-0.227205,1
CCCC(C)C,-3.74116,1
CCCC(C)C(=O)Nc1ccc(C)c(Cl)c1,-4.45,0.925
CCCC(C)C(=O)O,-0.889,0.425
CCCC(C)C(O)CC,-1.96,0.425
CCCC(C)C1(CC)C(=O)N=C(O)NC1=O,-2.52162,0.925
CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,-2.47585,1
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,-3.36,1
CCCC(C)C=O,-1.38,0.425
CCCC(C)CC(C)O,-1.88,0.425
CCCC(C)CO,-1.15712,1
CCCC(C)Cl,-2.63,1
CCCC(C)O,-0.291993,1
CCCC(CCC)C(=O)O,-1.85927,1
CCCC(Cl)Cl,-2.4,1
CCCC(N)C(=O)O,-0.0941,0.425
CCCC(O)(CCC)C(O)c1ccccc1,-2.65,0.425
CCCC(O)C(C)C,-1.31541,0.925
CCCC(O)C(CC)CO,-1.387,0.363636
CCCC(O)C(CC)CO,-0.54,0.636364
CCCC(O)CC,-0.800822,1
CCCC(O)CC(C)C,-1.91,0.425
CCCC(O)CCC,-1.3975,1
CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O,-3.53897,0.875
CCCC1CCCC1,-4.74,1
CCCC1CCCCN1,-1.5,0.430303
CCCC1CCCCN1,-0.849181,0.569697
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,-3.49207,1
CCCC1OC1(CC)C(N)=O,-1.17,0.425
CCCC=O,-0.00898596,1
CCCCBr,-2.31298,1
CCCCC,-3.21267,1
CCCCC(=O)CC(C)=O,-1.56,0.875
CCCCC(=O)CCCC,-2.58836,1
CCCCC(=O)O,-0.416,0.925
CCCCC(=O)OC,-1.35321,1
CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-4.71,1
CCCCC(=O)OCC,-1.87993,1
CCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,-4.67897,0.875
CCCCC(C)(C)C,-5.76,0.425
CCCCC(C)(C)CCC,-4.81054,0.925
CCCCC(C)(C)O,-1.07945,1
CCCCC(C)(O)CC,-1.60349,1
CCCCC(C)=O,-0.788493,1
CCCCC(C)C,-4.59784,0.925
CCCCC(C)C(C)O,-1.76129,0.875
CCCCC(C)CC,-5.15964,1
CCCCC(C)CCC,-6.05,0.425
CCCCC(C)O,-0.883363,1
CCCCC(C=O)CC,-2.22229,0.875
CCCCC(CC)C(=O)O,-1.85892,0.925
CCCCC(CC)CCl,-3.17108,0.925
CCCCC(CC)CN,-1.71109,1
CCCCC(CC)CO,-2.16024,1
CCCCC(CC)COC(=O)/C=C/C(=O)OCC(CC)CCCC,-3.53,0.425
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,-5.68,0.425
CCCCC(CC)COC(=O)NS(N)(=O)=O,-2.4,0.425
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-6.96219,1
CCCCC(CC)COP(=O)(Oc1ccccc1)Oc1ccccc1,-5.28,0.425
CCCCC(CCC(=O)O)CC(=O)O,-1.4,0.425
CCCCC(N)C(=O)O,-1.05,0.425
CCCCC(NC(C)=O)C(=O)O,-0.513,0.425
CCCCC(O)C(C)C,-1.81,0.425
CCCCC(O)CC,-1.4684,1
CCCCC(O)CN(/N=C/c1ccc([N+](=O)[O-])o1)C(N)=O,-3.57,0.425
CCCCC1(CC)C(=O)NC(=O)NC1=O,-1.64463,1
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,-3.73082,1
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,-3.81055,1
CCCCC=O,-0.854658,1
CCCCCBr,-3.07442,1
CCCCCC,-3.8863,1
CCCCCC(=O)CC,-1.69,0.425
CCCCCC(=O)CCCCC,-3.53,0.425
CCCCCC(=O)O,-1.05709,1
CCCCCC(=O)OC,-1.96432,1
CCCCCC(=O)OCC,-2.33938,1
CCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,-5.88794,0.875
CCCCCC(C(=O)O)C(=O)O,0.592,0.425
CCCCCC(C)(C)O,-1.72,1
CCCCCC(C)=O,-1.42849,1
CCCCCC(C)C,-5.08,0.875
CCCCCC(C)O,-1.55027,1
CCCCCC(O)/C=C\C1C(O)CC(=O)C1C/C=C\CCCC(=O)O,-2.47,0.425
CCCCCC(O)CC,-1.98,0.875
CCCCCC1C(=O)CCC1CC(=O)OC,-2.91,0.425
CCCCCC1CCCC1,-6.08,0.875
CCCCCC=O,-1.28603,1
CCCCCCBr,-3.80945,1
CCCCCCC,-4.50979,1
CCCCCCC(=O)O,-1.66216,0.925
CCCCCCC(=O)OCC,-2.72654,1
CCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,-6.30051,0.875
CCCCCCC(C)=O,-2.08432,1
CCCCCCC(C)O,-2.09,1
CCCCCCC(O)C(O)C(=O)O,-1.55,0.425
CCCCCCC(O)CC,-2.66,0.425
CCCCCCC=O,-1.815,1
CCCCCCCBr,-4.43027,1
CCCCCCCC,-5.23945,1
CCCCCCCC(=O)O,-2.28618,1
CCCCCCCC(=O)OC,-3.33575,1
CCCCCCCC(=O)OCC,-3.39027,1
CCCCCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,-6.52154,0.875
CCCCCCCC(C(=O)O)C(=O)O,-2.04,0.425
CCCCCCCC(C)=O,-2.5811,1
CCCCCCCC(C)O,-2.74145,1
CCCCCCCC=O,-2.36,1
CCCCCCCCBr,-5.06082,1
CCCCCCCCC,-5.82155,1
CCCCCCCCC#N,-3.29946,0.925
CCCCCCCCC(=O)O,-2.74855,1
CCCCCCCCC(=O)OC,-3.63764,1
CCCCCCCCC(=O)OCC,-3.8,1
CCCCCCCCC(C(=O)O)C(=O)O,-2.92,0.425
CCCCCCCCC(C)=O,-3.30726,1
CCCCCCCCC=O,-3.17036,1
CCCCCCCCCC,-6.44,0.425
CCCCCCCCCC(=O)O,-3.44259,1
CCCCCCCCCC(=O)OC,-4.64397,1
CCCCCCCCCC(=O)OCC,-4.1,1
CCCCCCCCCC(C(=O)O)C(=O)O,-3.3,0.425
CCCCCCCCCC(C)O,-2.94,1
CCCCCCCCCCC,-7.55,0.425
CCCCCCCCCCC(=O)O,-3.55109,1
CCCCCCCCCCC(C(=O)O)C(=O)O,-3.99,0.425
CCCCCCCCCCCC(=O)O,-4.62,0.636364
CCCCCCCCCCCC(=O)O,-3.561,0.363636
CCCCCCCCCCCC(=O)OC,-4.69,1
CCCCCCCCCCCCC,-7.59,0.425
CCCCCCCCCCCCC(=O)O,-3.81162,0.925
CCCCCCCCCCCCCC,-7.73809,1
CCCCCCCCCCCCCC(=O)O,-5.32964,1
CCCCCCCCCCCCCCC(=O)O,-4.31,0.875
CCCCCCCCCCCCCCCC,-8.4,0.875
CCCCCCCCCCCCCCCC(=O)O,-6.80891,1
CCCCCCCCCCCCCCCCCC,-7.63,0.425
CCCCCCCCCCCCCCCCCC(=O)O,-5.68,0.875
CCCCCCCCCCCCCCCCCCCC,-8.17103,0.875
CCCCCCCCCCCCCCCCCCCCCC(=O)O,-7.33,0.425
CCCCCCCCCCCCCCCCCCCCCCCCCC,-8.33206,0.875
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,-8.47,0.425
CCCCCCCCCCCCCCCCCCO,-8.39673,1
CCCCCCCCCCCCCCCCCO,-7.50784,0.925
CCCCCCCCCCCCCCCCNC(=O)C(C)O,-3.65,0.425
CCCCCCCCCCCCCCCCO,-7.16623,1
CCCCCCCCCCCCCCCO,-6.35,1
CCCCCCCCCCCCCCNC(=O)C(C)O,-3.98,0.425
CCCCCCCCCCCCCCO,-5.9387,1
CCCCCCCCCCCCN,-3.38,0.425
CCCCCCCCCCCCNC(=N)N,-2.66,0.425
CCCCCCCCCCCCO,-4.70151,1
CCCCCCCCCCCCOC(=O)c1ccc(N)cc1,-7.8,0.425
CCCCCCCCCCN,-2.46,0.425
CCCCCCCCCCO,-3.63027,1
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCC,-9.31,0.425
CCCCCCCCCCc1ccccc1,-7.96,0.425
CCCCCCCCCO,-3.01082,1
CCCCCCCCCc1ccc(O)cc1,-4.5,0.425
CCCCCCCCN,-2.76457,0.875
CCCCCCCCN(CCCCCCCC)CCCCCCCC,-6.85,0.425
CCCCCCCCNC(=O)C(C)O,-2.28,0.425
CCCCCCCCO,-2.38664,1
CCCCCCCCOC(=O)C(C)O,-1.27,0.425
CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,-5.68,0.425
CCCCCCCCOC(=O)COc1ccc(Cl)cc1Cl,-7.02,0.425
CCCCCCCCOC(=O)c1ccc(N)cc1,-5.4,1
CCCCCCCCOC(=O)c1ccc(O)cc1,-4.22,0.425
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,-7.25,0.2125
CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,-5.1134,0.6625
CCCCCCCCOC(N)=O,-3.3,0.875
CCCCCCCCOCC(O)CO,-1.92,0.425
CCCCCCCCOCCO,-2.12,0.425
CCCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,-6.41,0.425
CCCCCCCCS(=O)(=O)NS(=O)(=O)CCCCCCCC,-3.91,0.425
CCCCCCCCc1ccccc1,-6.46,0.925
CCCCCCCCl,-3.99411,1
CCCCCCCI,-4.81,1
CCCCCCCN,-1.85,0.875
CCCCCCCO,-1.82051,1
CCCCCCCOC(=O)c1ccc(N)cc1,-4.6,1
CCCCCCCOC(=O)c1ccc(O)cc1,-4.07108,0.925
CCCCCCCOC(N)=O,-2.62,0.875
CCCCCCCS,-4.15,0.425
CCCCCCCl,-3.12,1
CCCCCCN,-1.00984,1
CCCCCCNC(=O)C(C)O,-0.949,0.425
CCCCCCNC(=O)COC(=O)c1ccccc1,-3.9,0.425
CCCCCCNCCCCCC,-3.16,0.425
CCCCCCO,-1.23973,1
CCCCCCOC(=O)CCOCC,-2.83,0.425
CCCCCCOC(=O)c1ccc(N)cc1,-3.95,0.875
CCCCCCOC(=O)c1ccc(O)cc1,-3.94946,0.925
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,-6.83,0.2125
CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,-6.14272,0.6625
CCCCCCOC(C)=O,-2.45518,1
CCCCCCOC(N)=O,-1.92,0.875
CCCCCCOCCO,-1.16946,0.925
CCCCCCOCCOCCO,-1.05,0.425
CCCCCCO[N+](=O)[O-],-3.13,0.425
CCCCCCc1ccc(O)cc1O,-2.58973,1
CCCCCCc1ccccc1,-5.22815,1
CCCCCCl,-2.73,1
CCCCCN,1.06,0.925
CCCCCN(CCCCC)CCCCC,-4.03,0.425
CCCCCNC(=O)C(C)O,-0.383,0.425
CCCCCNCCOC(=O)c1ccc(N)cc1,-3.27,0.875
CCCCCO,-0.601171,1
CCCCCOC(=O)CC,-1.28,0.875
CCCCCOC(=O)CCOCC,-2.2,0.425
CCCCCOC(=O)COc1cc(N2C(=O)C3=C(CCCC3)C2=O)c(F)cc1Cl,-6.35,0.425
CCCCCOC(=O)c1ccc(N)cc1,-3.26,0.875
CCCCCOC(=O)c1ccc(O)cc1,-3.81,0.425
CCCCCOC(C)=O,-1.88586,1
CCCCCOC(N)=O,-1.47,0.875
CCCCCOP(=O)(OCC)OCC,-1.48,0.425
CCCCCS,-2.82,0.425
CCCCCS[S+]([O-])CCCCC,-3.17,0.425
CCCCCc1ccc(O)cc1O,-1.95,0.425
CCCCCc1ccccc1,-4.64,1
CCCCCl,-1.99541,1
CCCCI,-2.96,1
CCCCN,1.13784,0.925
CCCCN(C(N)=O)c1ccccc1,-1.3,0.425
CCCCN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-4.76613,1
CCCCN(CC)C(=O)SCCC,-3.40472,1
CCCCN(CC)N=O,-1.0373,0.925
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-6.52588,0.332192
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-5.53,0.667808
CCCCN(CCCC)C(=O)COC(=O)c1ccccc1,-3.56,0.425
CCCCN(CCCC)CCCC,-3.11855,1
CCCCN(CCCC)N=O,-2.09784,0.925
CCCCN(CCOC(C)=O)c1ccc(/N=N/c2c(C#N)cc([N+](=O)[O-])cc2C#N)c(C)c1,-8.88,0.425
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,-2.76,0.425
CCCCNC(=O)COC(=O)c1ccccc1,-2.76,0.425
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,-3.39145,1
CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,-2.71,0.0772727
CCCCNC(=O)NS(=O)(=O)c1ccc(N)cc1,-2.17921,0.922727
CCCCNC(=O)NS(=O)(=O)c1ccccc1,-3.05,0.875
CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,-4.88207,1
CCCCNC1(P(=O)(OCCCC)OCCCC)CCCCC1,-3.31,0.425
CCCCNCC,-0.441,0.425
CCCCNCCCC,-1.43964,1
CCCCNCCO,0.931,0.425
CCCCO,-0.0189041,1
CCCCOC,-0.99,1
CCCCOC(=O)/C=C/C(=O)OCCCC,-2.66,0.425
CCCCOC(=O)/C=C/c1ccccc1,-1.61,0.425
CCCCOC(=O)C(C)O,-0.563,0.925
CCCCOC(=O)C(C)OC(=O)C(C)O,-1.38,0.425
CCCCOC(=O)CC,-1.93892,0.925
CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC,-4.91,0.425
CCCCOC(=O)CCC,-2.46,0.925
CCCCOC(=O)CCCCCCCCC(=O)OCCCC,-3.89794,0.875
CCCCOC(=O)CCO,-1.29,0.425
CCCCOC(=O)CCOCC,-1.64,0.425
CCCCOC(=O)COc1ccc(Cl)cc1Cl,-3.78,0.425
CCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,-4.57243,0.925
CCCCOC(=O)c1c(C(=O)O)cccc1[N+](=O)[O-],-2.72,0.425
CCCCOC(=O)c1ccc(C(=O)OCCCC)cc1,-5.47,0.425
CCCCOC(=O)c1ccc(N)cc1,-2.91302,1
CCCCOC(=O)c1ccc(O)c(I)c1,-3.9,0.425
CCCCOC(=O)c1ccc(O)cc1,-2.82477,1
CCCCOC(=O)c1ccccc1,-3.48,1
CCCCOC(=O)c1ccccc1C(=O)OCCCC,-4.39863,1
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,-5.64,0.559091
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,-5.06412,0.440909
CCCCOC(C)=O,-1.204,1
CCCCOC(N)=O,-0.658909,1
CCCCOC=O,-1.246,1
CCCCOCC(C)OCC(C)O,-0.626,0.425
CCCCOCC1CO1,-0.814,0.925
CCCCOCCC(=O)OCCCC,-2.4,0.425
CCCCOCCCC,-2.63835,0.332192
CCCCOCCCC,-1.85,0.667808
CCCCOCCO,-0.42,0.726027
CCCCOCCO,0.927,0.273973
CCCCOCCOC(=O)COc1ccc(Cl)cc1Cl,-4.43,0.425
CCCCOCCOCCCC,-1.94,0.925
CCCCOCCOCCO,0.79,0.425
CCCCOCCOCCOC(N)=O,-0.312,0.425
CCCCOCCOCCOCCCC,-1.86108,0.925
CCCCOCCOCCOCCO,0.685,0.425
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,-4.19082,1
CCCCOP(=O)(CC)OCCCC,-1.57,0.425
CCCCOP(=O)(CCCC)CCCC,-1.72,0.425
CCCCOP(=O)(CCCC)OCCCC,-2.7,0.425
CCCCOP(=O)(O)OCCCC,-1.09,0.425
CCCCOP(=O)(OCC)OCCCC,-1.85,0.425
CCCCOP(=O)(OCCCC)OCCCCOCC,-2.65,0.425
CCCCO[PH](=O)OCCCC,-1.42,0.425
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,-3.7,0.875
CCCCOc1ccc(C(=O)OCC)c(N(CC)CC)c1,-3.84,0.875
CCCCOc1ccc(C(=O)OCCN(CC)CC)cc1,-3.84971,0.875
CCCCP(=O)(CCCC)CCCC,-0.593,0.425
CCCCP(=O)(CCCC)OCC,-1.2,0.425
CCCCS,-2.17973,1
CCCCS(=O)(=O)C(S(=O)(=O)CCCC)S(=O)(=O)CCCC,-2.97,0.425
CCCCSP(=O)(SCCCC)SCCCC,-5.30387,1
CCCCS[S+]([O-])CCCC,-2.29,0.425
CCCCc1c(C)nc(N(C)C)nc1O,-2.24055,1
CCCCc1c(C)nc(NCC)[nH]c1=O,-3.02897,0.875
CCCCc1c(C)nc(NCC)nc1O,-3.02,1
CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C,-4.16,1
CCCCc1c2ccccc2cc2ccc3ccccc3c12,-7.52,0.425
CCCCc1ccccc1,-4.0589,1
CCCCl,-1.46753,1
CCCI,-2.26038,1
CCCN,1.22892,0.925
CCCN(CC)CC1COC2(CCC(C(C)(C)C)CC2)O1,-2.8,0.425
CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-6.54054,0.925
CCCN(CCC)C(=O)COC(=O)c1ccccc1,-2.38,0.425
CCCN(CCC)C(=O)SCC,-2.70162,0.925
CCCN(CCC)CCC,-2.28073,1
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],-6.48691,1
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-5.78082,1
CCCN(CCC)c1c([N+](=O)[O-])cc(C)cc1[N+](=O)[O-],-2.97,0.425
CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],-5.76,0.925
CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],-5.16,0.726027
CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],-3.61,0.273973
CCCNC(=O)COC(=O)c1ccccc1,-2.53946,0.925
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,-3.03,1
CCCNCCC,-0.378909,1
CCCO,0.62,0.481818
CCCO,1.2207,0.518182
CCCOC,-0.388904,1
CCCOC(=O)C(C)(C)O,-0.165,0.425
CCCOC(=O)CC,-1.34,0.363636
CCCOC(=O)CC,-0.82,0.636364
CCCOC(=O)CCC,-1.87397,1
CCCOC(=O)CCOC,-0.66,0.425
