smiles,logS,dtype
CCOP(=S)(OCC)Oc1ccc([S+](C)[O-])cc1,-2.19,Training
CCOP(=S)(OCC)Oc1ccc([S+](C)[O-])cc1,-2.3,Training
CCOP(=S)(OCC)Oc1ccc(S(C)(=O)=O)cc1,-2.64,Training
CCOP(=S)(OCC)Oc1ccc(N)cc1,-2.83,Training
CCO[P+]([S-])(OCC)Oc1cc(C)nc(C(C)C)n1,-3.64,Training
CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,-5.95,Training
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,-5.67,Training
CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,-3.66,Training
CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,-5.53,Training
CCOP(=S)(OCC)OCCSCC,-3.63,Training
CCOP(=S)(OCC)O/N=C(\C#N)c1ccccc1,-4.75,Training
CCO[P+]([S-])(OCC)O/N=C(/C#N)c1ccccc1,-4.86,Training
CCOP(=S)(OCC)OP(=S)(OCC)OCC,-4.03,Training
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,-6.34,Training
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,-6.34,Training
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,-6.34,Training
CCOP(=S)(OCC)SCC(=O)NC(C)C,-2.06,Training
CCOP(=S)(OCC)SCCSCC,-4.23,Training
CCOP(=S)(OCC)SCCSCC,-4.23,Training
CCOP(=S)(OCC)SCCSCC,-4.23,Training
CCOP(=S)(OCC)SCCSCC,-4.23,Training
CCOP(=S)(OCC)SCC[S+]([O-])CC,-1.86,Training
CCOP(=S)(OCC)SCCS(=O)(=O)CC,-2.54,Training
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,-5.23,Training
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,-5.16,Training
CCOP(=S)(OCC)SCn1nnc2ccccc2c1=O,-4.52,Training
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,-5.74,Training
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,-5.74,Training
CCOP(=S)(OCC)SCSCC,-4.11,Training
CCOP(=S)(OCC)SCSCC,-3.72,Training
CCOP(=S)(OCC)SCSC(C)(C)C,-4.75,Training
CCOP(=S)(OCC)SCSC(C)(C)C,-4.76,Training
CCOP(=S)(OCC)SC[S+]([O-])CC,-1.54,Training
CCOP(=S)(OCC)SC[S+]([O-])C(C)(C)C,-2.44,Training
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-5.54,Training
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-5.54,Training
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-5.54,Training
CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-5.28,Training
CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,-4.28,Training
CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,-4.28,Training
CCOS(=O)(=O)c1ccccc1,-2.13,Training
CCS,-0.6,Training
CCS,-0.78,Training
CCSc1nnc(C(C)(C)C)c(=O)n1N,-2.74,Training
CCSCC,-1.34,Training
CCSCc1ccccc1OC(=O)NC,-2.09,Training
CCSCc1ccccc1OC(=O)NC,-2.09,Training
CCSCC,-1.46,Training
CCSC(C(=O)O)c1ccccc1,-1.57,Training
CCSCCSP(=O)(OC)OC,-1.84,Training
CCSCCSP(=S)(OC)OC,-3.09,Training
CCSCCSP(=S)(OC)OC,-3.09,Training
CCSC(=O)N1CCCCCC1,-2.29,Training
CCSC(=O)N(CC)C1CCCCC1,-3.4,Training
CCSC(=O)N(CC)C1CCCCC1,-3.4,Training
CCSC(=O)N(CC(C)C)CC(C)C,-3.68,Training
CCSC(=O)N(CC(C)C)CC(C)C,-3.68,Training
CC(S(C)(=O)=O)S(C)(=O)=O,-1.42,Training
CCSC(=S)NC(C)C(=O)O,-1.1,Training
CC[S+]([O-])CCSP(=O)(OC)OC,0.609,Training
CCS(=O)(=O)CC,0.04,Training
CCS(=O)(=O)CC,0.04,Training
CCS(=O)(=O)CC,0.04,Training
CCS(=O)(=O)C(C)(CO)S(=O)(=O)CC,-0.165,Training
CCS(=O)(=O)CI,-0.971,Training
CCS(=O)(=O)NS(=O)(=O)CC,0.541,Training
CCSSCC,-2.61,Training
CCSSCC,-2.42,Training
CCSS(=O)(=O)CC,-1.11,Training
[CH:1]([CH:2]=[CH2:3])=[CH2:4],-1.87,Training
[c:1]1([CH2:7][CH2:8][CH3:9])[cH:2][cH:3][cH:4][cH:5][cH:6]1,-3.37,Training
O=CC1CC2C3C1C1(Cl)C(Cl)(Cl)C3(Cl)C3(Cl)C2C13Cl,-7.2,Training
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-6.8,Training
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-6.81,Training
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-5.26,Training
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-5.26,Training
O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c21,-5.04,Training
ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,-6.29,Training
Clc1cccc2c1Oc1ccccc1O2,-5.72,Training
Clc1ccccc1Br,-3.19,Training
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,-6.86,Training
Clc1cc2oc3cc(Cl)c(Cl)cc3c2cc1Cl,-8.65,Training
Clc1cc2oc3c(Cl)c(Cl)c(Cl)cc3c2cc1Cl,-9.16,Training
Clc1ccc2ccccc2c1,-4.14,Training
Clc1ccc2ccccc2c1,-4.14,Training
Clc1ccc2ccccc2c1,-4.14,Training
Clc1cc2ccccc2cc1Cl,-6.36,Training
Clc1cc2c(Cl)ccc(Cl)c2cc1Cl,-7.52,Training
Clc1cc(Cl)c2cc(Cl)ccc2c1,-6.56,Training
Clc1cc2c(oc3c(Cl)c(Cl)c(Cl)c(Cl)c32)c(Cl)c1Cl,-11.5,Training
Clc1cc2c(c(Cl)c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,-11.3,Training
O=c1[nH]c2cc(Cl)ccc2o1,-2.83,Training
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,-6.32,Training
O=C1OCc2ccc(Cl)cc21,-2.48,Training
O=[n+]1[nH]c(-n2ccnc2)nc2ccc(Cl)cc21,-3.86,Training
Clc1ccc2c(c1)Oc1ccccc1O2,-5.84,Training
Clc1ccc2c(c1)Oc1cc(Cl)c(Cl)c(Cl)c1O2,-8.87,Training
Clc1ccc(Br)cc1,-3.63,Training
Clc1ccc(Br)cc1,-3.63,Training
Clc1ccc(Br)cc1,-3.63,Training
Clc1ccc(Br)cc1,-3.63,Training
Clc1cccc2ccccc12,-3.93,Training
Clc1cccc2ccccc12,-3.93,Training
Clc1cccc2ccccc12,-3.93,Training
Clc1cccc2c1Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,-9.47,Training
Clc1cccc2c(Cl)cccc12,-5.72,Training
Clc1cc2c(Cl)cccc2c(Cl)c1Cl,-7.86,Training
Clc1cccc(Br)c1,-3.21,Training
Clc1cccc(Br)c1,-3.21,Training
Clc1cccc(Br)c1,-3.21,Training
Clc1ccccc1,-2.38,Training
Clc1ccccc1,-2.38,Training
Clc1ccccc1,-2.35,Training
Clc1ccccc1,-2.38,Training
ClC1CCCCC1,-2.38,Training
Clc1ccccc1-c1ccccc1,-4.54,Training
Clc1ccccc1-c1ccccc1,-4.54,Training
Clc1ccccc1-c1ccccc1,-4.59,Training
Clc1cccc(-c2ccccc2)c1,-4.88,Training
Clc1cccc(-c2ccccc2)c1,-4.88,Training
Clc1ccc(-c2ccccc2)cc1,-5.15,Training
Clc1ccccc1-c1ccccc1,-4.54,Training
Clc1cccc(-c2ccccc2)c1,-4.88,Training
Clc1ccc(-c2ccccc2)cc1,-5.2,Training
Clc1ccccc1-c1ccccc1Cl,-5.27,Training
Clc1ccccc1-c1ccccc1Cl,-5.27,Training
Clc1ccccc1-c1ccccc1Cl,-5.08,Training
Clc1cccc(-c2ccccc2Cl)c1,-5.59,Training
Clc1ccc(-c2ccccc2Cl)cc1,-5.28,Training
Clc1ccc(-c2ccccc2Cl)cc1,-5.28,Training
Clc1ccc(-c2ccccc2Cl)cc1,-5.28,Training
Clc1ccc(-c2cccc(Cl)c2Cl)cc1,-6.26,Training
Clc1ccc(-c2cccc(Cl)c2Cl)cc1,-6.26,Training
Clc1ccc(-c2cccc(Cl)c2Cl)cc1,-6.26,Training
Clc1ccc(-c2ccc(Cl)cc2)cc1,-6.56,Training
Clc1ccc(-c2ccc(Cl)cc2)cc1,-6.56,Training
Clc1ccc(-c2ccc(Cl)cc2)cc1,-6.56,Training
Clc1ccc(-c2ccc(Cl)cc2)cc1,-6.56,Training
Clc1ccc(-c2ccc(Cl)cc2Cl)cc1,-5.98,Training
Clc1cccc(-c2cccc(Cl)c2)c1,-5.8,Training
Clc1cccc(-c2cccc(Cl)c2)c1,-5.8,Training
Clc1ccc(-c2cc(Cl)ccc2Cl)cc1,-6.25,Training
Clc1ccc(-c2cc(Cl)ccc2Cl)cc1,-6.25,Training
Clc1ccc(-c2cc(Cl)ccc2Cl)cc1,-6.26,Training
Clc1cccc(-c2cc(Cl)ccc2Cl)c1,-6.01,Training
Clc1cccc(-c2cc(Cl)ccc2Cl)c1,-6.01,Training
Clc1cccc(-c2cc(Cl)ccc2Cl)c1,-6.01,Training
Clc1ccc(-c2cc(Cl)cc(Cl)c2Cl)cc1,-6.77,Training
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1,-7.77,Training
Clc1cc(Cl)c(-c2ccccc2Cl)cc1Cl,-7.25,Training
Clc1ccccc1-c1cc(Cl)c(Cl)c(Cl)c1Cl,-7.29,Training
Clc1ccccc1-c1ccccc1Cl,-5.27,Training
Clc1ccc(-c2ccccc2Cl)cc1,-5.28,Training
Clc1ccc(-c2c(Cl)cccc2Cl)cc1,-6.14,Training
Clc1ccccc1-c1c(Cl)cccc1Cl,-5.9,Training
Clc1cccc(-c2c(Cl)cccc2Cl)c1,-6.82,Training
Clc1ccc(-c2c(Cl)cccc2Cl)cc1,-6.21,Training
Clc1ccc(-c2cc(Cl)ccc2Cl)cc1,-6.25,Training
Clc1ccc(-c2ccc(Cl)cc2Cl)cc1,-6.21,Training
Clc1ccccc1-c1c(Cl)cc(Cl)c(Cl)c1Cl,-7.43,Training
Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)cc1,-7.95,Training
Clc1ccc(-c2cccc(Cl)c2Cl)cc1,-6.26,Training
Clc1ccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)cc1,-7.88,Training
Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,-7.76,Training
Clc1cccc(-c2ccc(Cl)c(Cl)c2Cl)c1,-6.77,Training
Clc1ccccc1-c1c(Cl)cc(Cl)c(Cl)c1Cl,-7.43,Training
Clc1ccccc1-c1cc(Cl)c(Cl)c(Cl)c1Cl,-7.21,Training
Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,-5.48,Training
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,-7.15,Training
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,-7.81,Training
Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,-6.62,Training
Clc1ccccc1Cl,-2.97,Training
Clc1ccc(-c2ccccc2)cc1Cl,-6.39,Training
Clc1ccc(-c2ccccc2)cc1Cl,-6.39,Training
Clc1ccc(-c2ccccc2)cc1Cl,-6.39,Training
Clc1ccc(-c2ccccc2Cl)cc1Cl,-6.29,Training
Clc1ccc(-c2ccccc2Cl)cc1Cl,-6.29,Training
Clc1ccc(-c2ccccc2Cl)cc1Cl,-6.29,Training
Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl,-7.28,Training
Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl,-7.28,Training
Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl,-7.28,Training
Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl,-8.71,Training
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,-7.39,Training
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,-7.39,Training
Clc1cc(-c2cccc(Cl)c2Cl)cc(Cl)c1Cl,-7.41,Training
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,-7.82,Training
Clc1ccc(-c2c(Cl)cccc2Cl)cc1Cl,-7.02,Training
Clc1cccc(-c2c(Cl)cccc2Cl)c1Cl,-6.3,Training
Clc1ccc(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl,-7.65,Training
Clc1cccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c1Cl,-8.48,Training
Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)cc1Cl,-7.66,Training
Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)cc1Cl,-7.66,Training
Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,-8.6,Training
Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,-8.6,Training
Clc1cccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,-8.6,Training
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,-7.98,Training
Clc1cccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1Cl,-8.42,Training
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,-7.83,Training
O=C1OCCC1N(C(=O)C1CC1)c1cccc(Cl)c1,-2.69,Training
S=C=Nc1cccc(Cl)c1,-3.95,Training
Clc1ccc(/N=N/c2ccccc2)cc1,-5.7,Training
Clc1ccccc1Oc1ccccc1,-4.78,Training
O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,-6.66,Training
N#Cc1c[nH]cc1-c1cccc(Cl)c1Cl,-4.69,Training
N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,-6.23,Training
Clc1cccc(Cl)c1-c1ccccc1,-5.21,Training
Clc1cccc(Cl)c1-c1ccccc1,-5.21,Training
Clc1cccc(Cl)c1-c1ccccc1,-5.21,Training
Clc1ccc(-c2ccccc2)c(Cl)c1,-5.25,Training
Clc1ccc(-c2ccccc2)c(Cl)c1,-5.25,Training
Clc1ccc(-c2ccccc2)c(Cl)c1,-5.29,Training
Clc1cc(Cl)cc(-c2ccccc2Cl)c1,-6.3,Training
Clc1ccc(-c2cccc(Cl)c2Cl)c(Cl)c1,-6.68,Training
Clc1ccc(-c2ccc(Cl)c(Cl)c2)c(Cl)c1,-7.8,Training
Clc1ccc(-c2ccc(Cl)c(Cl)c2)c(Cl)c1,-7.8,Training
Clc1ccc(-c2ccc(Cl)c(Cl)c2)c(Cl)c1,-6.9,Training
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1,-7.62,Training
Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,-6.57,Training
Clc1cc(Cl)cc(-c2cc(Cl)cc(Cl)c2)c1,-8.37,Training
Clc1ccc(-c2cc(Cl)cc(Cl)c2Cl)c(Cl)c1,-7.82,Training
Clc1cc(Cl)cc(-c2cc(Cl)c(Cl)cc2Cl)c1,-7.47,Training
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,-8.52,Training
Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,-7.39,Training
Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,-7.39,Training
Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,-7.39,Training
Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,-7.39,Training
Clc1ccc(-c2c(Cl)ccc(Cl)c2Cl)c(Cl)c1,-7.17,Training
Clc1ccc(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,-7.66,Training
Clc1cc(Cl)cc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,-8.27,Training
Clc1ccc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,-8.97,Training
Clc1cccc(Cl)c1Cl,-4.0,Training
Clc1cccc(Cl)c1Cl,-4.0,Training
Clc1ccc(-c2ccccc2)c(Cl)c1Cl,-6.18,Training
Clc1ccccc1-c1ccc(Cl)c(Cl)c1Cl,-6.83,Training
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-8.01,Training
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-8.01,Training
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-9.01,Training
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,-7.05,Training
Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,-8.38,Training
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,-8.21,Training
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-8.06,Training
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc(Cl)c1Cl,-8.72,Training
Clc1ccc(-c2c(Cl)cccc2Cl)c(Cl)c1Cl,-6.78,Training
Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-8.26,Training
Clc1cccc(-c2ccc(Cl)c(Cl)c2Cl)c1Cl,-7.05,Training
Clc1cc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)cc(Cl)c1Cl,-9.1,Training
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-8.01,Training
Clc1cc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc(Cl)c1Cl,-9.7,Training
N#Cc1c(Cl)cccc1Cl,-4.24,Training
N#Cc1c(Cl)cccc1Cl,-4.24,Training
N#Cc1c(Cl)cccc1Cl,-3.98,Training
N#Cc1c(Cl)cccc1Cl,-4.24,Training
Clc1cccc(Cl)c1Oc1ccccc1,-5.06,Training
C=CCOC(Cn1ccnc1)c1ccc(Cl)cc1Cl,-3.22,Training
Clc1cccc(I)c1,-3.55,Training
Clc1cccc(I)c1,-3.54,Training
Clc1ccc(Cl)c2ccccc12,-5.58,Training
Clc1ccc(Cl)cc1,-3.27,Training
Clc1ccc(Cl)c(-c2ccccc2Cl)c1,-5.81,Training
Clc1ccc(Cl)c(-c2cccc(Cl)c2Cl)c1,-6.47,Training
Clc1ccc(Cl)c(-c2cccc(Cl)c2Cl)c1,-6.47,Training
Clc1ccc(Cl)c(-c2cccc(Cl)c2Cl)c1,-6.47,Training
Clc1ccc(Cl)c(-c2cccc(Cl)c2Cl)c1,-6.47,Training
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2)c1,-7.25,Training
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2)c1,-7.25,Training
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1,-7.91,Training
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1,-7.05,Training
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2)c1,-6.87,Training
Clc1cccc(-c2cc(Cl)ccc2Cl)c1,-6.01,Training
Clc1ccc(Cl)c(-c2cc(Cl)ccc2Cl)c1,-7.28,Training
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2)c1,-7.25,Training
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,-7.89,Training
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,-7.33,Training
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,-7.68,Training
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,-7.68,Training
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,-7.68,Training
Clc1ccc(Cl)c(-c2ccccc2Cl)c1,-6.02,Training
Clc1ccc(Cl)c(-c2c(Cl)cccc2Cl)c1,-6.8,Training
Clc1ccc(Cl)c(-c2c(Cl)cccc2Cl)c1,-6.8,Training
Clc1ccc(Cl)c(-c2c(Cl)cccc2Cl)c1,-6.8,Training
Clc1ccc(Cl)c(-c2cc(Cl)ccc2Cl)c1,-7.0,Training
Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1,-7.19,Training
Clc1cc(Cl)c(-c2cc(Cl)ccc2Cl)c(Cl)c1,-7.47,Training
Clc1ccc(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c1,-8.01,Training
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,-7.42,Training
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,-7.42,Training
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,-7.42,Training
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,-7.43,Training
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,-7.68,Training
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,-8.94,Training
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,-8.94,Training
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,-8.94,Training
Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,-8.65,Training
Clc1ccc(Cl)c(Cl)c1,-3.57,Training
Clc1cc(Cl)c(Cl)c(-c2ccccc2Cl)c1,-6.23,Training
Clc1cc(Cl)c(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c1,-8.68,Training
Clc1ccc(Cl)c(Cl)c1Cl,-4.57,Training
Clc1ccc(Cl)c(Cl)c1Cl,-4.56,Training
Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl,-7.16,Training
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,-7.82,Training
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,-7.82,Training
Clc1ccccc1-c1cc(Cl)c(Cl)c(Cl)c1Cl,-7.21,Training
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,-9.16,Training
Clc1cc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,-10.3,Training
Clc1ccc(Cl)c(Oc2ccccc2)c1,-4.97,Training
O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,-5.91,Training
O=C(Nc1ccccc1)N(Cc1ccc(Cl)cc1)C1CCCC1,-6.04,Training
Clc1ccccn1,-0.754,Training
Clc1ccc(I)cc1,-4.03,Training
Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,-7.82,Training
Clc1cccc(Cl)c1,-3.04,Training
Clc1cccc(Cl)c1,-3.07,Training
Clc1ccc(-c2ccccc2)c(Cl)c1,-5.25,Training
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1,-7.8,Training
Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,-6.57,Training
Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,-6.57,Training
Clc1ccc(-c2ccc(Cl)c(Cl)c2)c(Cl)c1,-7.8,Training
Clc1ccc(-c2c(Cl)cccc2Cl)c(Cl)c1,-6.65,Training
Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,-6.57,Training
Clc1ccc(-c2c(Cl)ccc(Cl)c2Cl)c(Cl)c1,-7.43,Training
Clc1ccc(-c2ccc(Cl)cc2Cl)c(Cl)c1,-6.51,Training
Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1,-7.47,Training
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,-7.39,Training
Clc1ccc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,-7.92,Training
Clc1ccc(C2(Cn3cncn3)CC(Br)CO2)c(Cl)c1,-3.88,Training
Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,-7.21,Training
Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,-8.32,Training
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,-8.56,Training
Clc1cc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl,-8.65,Training
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2Cl)cc1Cl,-7.92,Training
Clc1cc(Cl)cc(Cl)c1,-4.48,Training
Clc1cc(Cl)cc(Cl)c1,-4.48,Training
Clc1cc(Cl)c(-c2ccccc2)c(Cl)c1,-6.14,Training
Clc1cc(Cl)c(-c2ccccc2)c(Cl)c1,-6.14,Training
Clc1cc(Cl)c(-c2ccccc2)c(Cl)c1,-6.14,Training
Clc1cc(Cl)c(-c2ccccc2Cl)c(Cl)c1,-6.65,Training
Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)c(Cl)c1,-7.4,Training
Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1,-8.24,Training
Clc1cc(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c(Cl)c1,-8.71,Training
Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2)c(Cl)c1,-7.91,Training
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,-8.68,Training
Clc1cc(Cl)c(-c2c(Cl)cccc2Cl)c(Cl)c1,-7.32,Training
Clc1cc(Cl)c(-c2c(Cl)cccc2Cl)c(Cl)c1,-7.32,Training
Clc1cc(Cl)c(-c2c(Cl)cccc2Cl)c(Cl)c1,-7.32,Training
Clc1cc(Cl)c(-c2c(Cl)cccc2Cl)c(Cl)c1,-7.32,Training
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,-8.71,Training
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,-8.71,Training
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,-8.71,Training
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,-8.95,Training
Clc1cc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c1,-8.49,Training
Clc1cc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,-9.48,Training
