smiles,logS
O=C(NC(=O)c1ccccc1)c1ccccc1,-2.27
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,-2.27
CCCN(CCC)CCC,-2.28
O=C(O)c1ccccc1-c1ccccc1C(=O)O,-2.28
O=C(O)COc1ccc(Cl)cc1,-2.29
O=c1[nH]cnc2nc[nH]c12,-2.29
BrC1CCCCC1,-2.3
Nc1ccc(Cc2ccc(N)cc2)cc1,-2.3
CCCCCC(=O)OCC,-2.31
Cc1ccccc1[N+](=O)[O-],-2.33
CCOc1ccccc1,-2.33
CNC(=O)Oc1cccc(N=CN(C)C)c1,-2.34
CNC(=O)Oc1ccc(N(C)C)c(C)c1,-2.36
CC(=O)Nc1nnc(S(N)(=O)=O)s1,-2.36
Nc1ccc([N+](=O)[O-])cc1,-2.37
Fc1cc(F)c(F)cc1F,-2.38
Cc1ccsc1,-2.39
CCCCCCCCO,-2.39
COc1c2occc2c(OC)c2c(=O)cc(C)oc12,-2.4
CC(C)(C)c1ccc(O)cc1,-2.41
Oc1cccc2cccnc12,-2.42
CCCCCCOC(C)=O,-2.46
CC1CCC(C(C)C)C(=O)C1,-2.49
Cc1ccc([N+](=O)[O-])cc1,-2.49
CCC(C)(C)Cl,-2.51
OC(Cc1ccccc1)c1ccccc1,-2.52
CC1CCC(C(C)C)C(O)C1,-2.53
ClC(Cl)=C(Cl)Cl,-2.54
Brc1ccccc1,-2.55
OC(c1ccccc1)c1ccccc1,-2.55
CON(C)C(=O)Nc1ccc(Cl)cc1,-2.57
CCC(N)Cc1c[nH]c2ccccc12,-2.57
NC(Cc1ccc(O)cc1)C(=O)O,-2.57
CCCCCCc1ccc(O)cc1O,-2.59
CCCCC(=O)CCCC,-2.59
CC1(C)C(=O)N(Cl)C(=O)N1Cl,-2.6
Cc1ccc(C(=O)O)cc1,-2.6
O=C1NC(=O)c2ccccc21,-2.61
CCC1CN2CCC1CC2C(O)c1ccnc2ccccc12,-2.63
CCC(Cl)CC,-2.63
CCC1(C2=CC3CCC(C2)C3)C(=O)NC(=O)NC1=O,-2.64
CCC1(c2ccccc2)C(=O)NCNC1=O,-2.64
CCCOC(=O)c1ccccc1,-2.67
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,-2.68
CCC(Br)(CC)C(=O)NC(N)=O,-2.68
O=C1C=C2CC3(O)COc4c(ccc(O)c4O)C3=C2C=C1O,-2.7
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,-2.7
S=c1cnc2cncnc2[nH]1,-2.71
CCCCCCCCN,-2.75
CCc1ccccc1,-2.77
Cc1ccc(C)cc1,-2.77
O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,-2.78
Ic1ccccc1,-2.78
O=C(O)c1ccc([N+](=O)[O-])cc1,-2.8
Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,-2.82
CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,-2.82
C=Cc1ccccc1,-2.82
O=C(c1ccccc1)C(O)c1ccccc1,-2.85
Cc1cc(Cl)ccc1N=CN(C)C,-2.86
CNc1ccccc1C(=O)O,-2.88
c1ccc(NNc2ccccc2)cc1,-2.92
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,-2.96
CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,-2.97
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,-2.98
CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,-2.99
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,-3.03
CC1=CC(=O)c2ccccc2C1=O,-3.03
FC(F)(Cl)C(F)(Cl)Cl,-3.04
Clc1cccc(Cl)c1,-3.04
c1ccc2c(c1)CCC2,-3.04
CC(=O)Nc1ccc(Br)cc1,-3.08
Cc1ccc(Cl)cc1,-3.08
O=C(O)Cc1c(Cl)ccc(Cl)c1Cl,-3.08
C1CCCCC1,-3.1
O=C(c1ccccc1)c1ccccc1,-3.12
Nc1cnn(-c2ccccc2)c(=O)c1Br,-3.12
CC(C)CCOC(=O)c1ccccc1O,-3.16
CCCCCCCCC=O,-3.17
Cc1ccc(Br)cc1,-3.19
Clc1ccccc1Br,-3.19
CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O,-3.21
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,-3.21
O=C1NCCN1c1ncc([N+](=O)[O-])s1,-3.22
C=CCC(C)C,-3.24
Clc1ccc(Cl)cc1,-3.27
CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,-3.27
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,-3.28
CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,-3.29
CCCCCCCCOC(N)=O,-3.3
CCCCN(CC)C(=O)SCCC,-3.35
CCC(C)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,-3.38
CC(C)OC(=O)Nc1cccc(Cl)c1,-3.38
CCCCCCCC(=O)OCC,-3.39
CCSC(=O)N(CC)C1CCCCC1,-3.4
O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,-3.46
Ic1[nH]c(I)c(I)c1I,-3.46
Brc1cccc(Br)c1,-3.54
CC(C)c1ccc(NC(=O)N(C)C)cc1,-3.54
CCCCCCCCCCC(=O)O,-3.55
CC12CC(O)C3C(CCC4CC(O)CCC43C)C1CCC2=O,-3.59
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,-3.62
COc1c2occc2cc2ccc(=O)oc12,-3.66
CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,-3.66
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,-3.66
CC(C)(C)c1ccccc1,-3.66
c1ccc2nc3ccccc3cc2c1,-3.67
CCC(C)CC,-3.68
CCSC(=O)N(CC(C)C)CC(C)C,-3.68
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,-3.68
Cc1ccc2nc(-c3ccc(N)cc3)sc2c1,-3.68
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,-3.7
Cc1cccc2ccccc12,-3.7
CC(C)(C)c1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,-3.74
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12,-3.75
Clc1cccc(C(Cl)(Cl)Cl)n1,-3.76
Cc1ccc(C(C)C)cc1,-3.77
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-3.77
Cc1cccc(Nc2ccccc2C(=O)O)c1C,-3.78
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,-3.8
CCCCCCCCC(=O)OCC,-3.8
CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1,-3.8
Cc1cc(S(=O)(=O)c2ccccc2)ccc1NS(=O)(=O)C(F)(F)F,-3.8
CC=CCCCC,-3.82
CCCCCC,-3.84
CC12CCC(=O)C=C1CCC1C2C2CC3(C(O)O2)C(C(=O)CO)CCC13,-3.85
CC1CCCCC1,-3.85
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,-3.88
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,-3.89
CN(C)C(=S)SSC(=S)N(C)C,-3.9
C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,-3.9
CN1c2ccccc2Sc2ccc(CC(=O)O)cc21,-3.94
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,-3.95
c1ccc(Oc2ccccc2)cc1,-3.96
CCCCCCCCl,-3.99
CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(C)O,-3.99
Cc1cc(C)c(C)c(C)c1C,-4.0
CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(=O)CC21C,-4.0
Clc1cccc(Cl)c1Cl,-4.0
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1,-4.04
CCCCc1ccccc1,-4.06
Brc1ccc(Br)cc1,-4.07
CSc1nc(NC(C)C)nc(NC(C)C)n1,-4.1
CCOP(=S)(OCC)SCSCC,-4.11
COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3,-4.11
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-4.13
C1CCCCCCC1,-4.15
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,-4.16
O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,-4.17
ClC(Cl)=CC(Cl)=C(Cl)Cl,-4.23
CC(CN1c2ccccc2Sc2ccccc21)N(C)C,-4.26
CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,-4.28
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-4.28
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-4.29
CCc1ccc2ccccc2c1,-4.29
C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,-4.3
CN(C)CCCN1c2ccccc2Sc2ccccc21,-4.3
COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1Cl,-4.31
CC1(C)OC2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)C2(C(=O)CO)O1,-4.32
c1ccc2c(c1)sc1ccccc12,-4.38
OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,-4.38
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1,-4.42
CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,-4.43
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,-4.43
CCCCCCCBr,-4.43
CN(C)CCC=C1c2ccccc2CCc2ccccc21,-4.46
CC(=O)Oc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-],-4.47
Clc1cc(Cl)cc(Cl)c1,-4.48
CC1CCC(C)(C)C1,-4.48
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,-4.52
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-4.53
COP(=S)(OC)Oc1ccc(SC)c(C)c1,-4.57
CC(C)(C)C(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,-4.58
O=c1oc(-c2ccccc2)nc2ccccc12,-4.61
c1ccc(CCc2ccccc2)cc1,-4.62
CC(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-4.63
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,-4.65
Cc1cc2ccccc2cc1C,-4.72
Oc1c2ccccc2cc2ccccc12,-4.73
C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-4.79
COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,-4.82
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,-4.84
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,-4.88
CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1,-4.89
Cc1ccc2cc(C)ccc2c1,-4.89
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,-4.91
CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],-5.16
Clc1ccc(-c2ccccc2)cc1,-5.2
CCCCCCc1ccccc1,-5.21
CC12CCc3c(ccc4cc(O)ccc34)C1CCC2=O,-5.24
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,-5.24
c1ccc2c(c1)ccc1ccccc12,-5.26
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,-5.38
OC1C=CC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-5.46
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,-5.64
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-5.68
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,-5.74
Clc1cccc(-c2cccc(Cl)c2)c1,-5.8
Cc1c2ccccc2cc2ccccc12,-5.89
c1cc2c3c(ccc4c3c1CCC4)CCC2,-5.96
Clc1ccc(Cl)c(-c2ccccc2Cl)c1,-6.02
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,-6.09
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,-6.18
Clc1ccc(-c2ccc(Cl)cc2Cl)cc1,-6.21
ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,-6.29
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,-6.29
Clc1ccc(Cl)c(-c2ccccc2)c1Cl,-6.29
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,-6.32
Clc1ccc(-c2ccc(Cl)cc2Cl)c(Cl)c1,-6.51
Clc1ccc(C(c2ccccc2Cl)C(Cl)(Cl)Cl)cc1,-6.62
Cc1cc(O)ccc1OP(=O)(Oc1cc(O)ccc1C)Oc1c(C)cccc1O,-6.7
CCCCCCCCCCCCCCCC(=O)O,-6.81
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,-6.89
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-6.96
Clc1ccc(Cl)c(-c2cc(Cl)ccc2Cl)c1,-7.0
Clc1cccc(-c2ccc(Cl)c(Cl)c2Cl)c1Cl,-7.05
Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl,-7.16
CCCCCCCCCCCCCCCCO,-7.26
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,-7.33
c1ccc2c(c1)c1cccc3ccc4cccc2c4c31,-7.8
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1,-7.91
c1ccc2c(c1)Cc1cc3ccccc3cc1-2,-8.04
c1ccc2c(c1)ccc1c3ccccc3ccc21,-8.06
Clc1ccc(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-8.3
Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,-8.32
Clc1cccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1Cl,-8.42
c1ccc2cc3c(cc2c1)-c1cccc2cccc-3c12,-8.49
c1ccc2cc3cc4ccccc4cc3cc2c1,-8.6
Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,-8.65
c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,-8.66
c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,-9.03
Clc1cc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,-10.26
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1Cl,-10.41
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,-7.89
CCOC(=O)c1ccc(N)cc1,-2.32
CC(=O)Oc1ccccc1C(=O)O,-1.61
Cn1c(=O)c2nc[nH]c2n(C)c1=O,-1.37
Cc1cc(=O)n(-c2ccccc2)n1C,0.39
CCNc1nc(Cl)nc(NC(C)C)n1,-3.55
CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,-2.34
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.76
O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,-3.38
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,-3.99
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,-3.76
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,-4.07
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-4.6
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,-4.29
CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,-3.76
O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21,-2.9
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,-3.36
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,-5.67
CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,-2.47
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,-8.08
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,-6.86
